id,name,definition
4825,PES_MSN_SUFFIX,MSN Suffix
4086,PES_MUNIT,Mailing address - unit designation for Multi Unit  address
4700,PES_NAME_BABY,Probe to identify any babies who were not previously listed.
4701,PES_NAME_FIND,Probe to identify people who are staying at the sample address until they find another place to live.
13477,PES_NAME_L_FLAG,Last Names Flag
13478,PES_NAME_L_FLAG2,Last Name Flag 2
13479,PES_NAME_L_FLAG3,Last Name Flag 3
4702,PES_NAME_OFTEN,Probe to identify anyone who has another place to live by stays at the sample address often.
4703,PES_NAME_REL,probe to identify any relatives who were not previously listed.
4746,PES_NAT_FLD_PRI,National Field Priority to determine order of BCU's processed
4906,PES_NCINT,Number of Census-only Housing Units Selected for Interview
4865,PES_NCOLLMSIL,"Total Number of (Temporary Collection Blockbased ""map spot"" ID) COLLMS in the BCU"
4907,PES_NEWMGTSTRUC,New Management Structure Flag - Indicates a case is now being worked under the new (Field)FLD management structure.
4704,PES_NGQCM,Total Number of Census GQ addresses in sample BCU Note: NGQCM in SAS dataset
30978,PES_NH_BLK_ALONE_ACS_PCT,"The percentage of the ACS population that indicate no Hispanic origin and their only race as ""Black, African Am., or Negro"" or report entries such as African American, Kenyan, Nigerian, or Haitian"
4028,PES_NHIS_IND,True if it is a National Health Interview Survey(NHIS); false otherwise
13491,PES_NHPI,A code to indicate if the person is a Native Hawaiian or Other Pacific Islander 
4705,PES_NHUCOLLMSIL,"Total count of HUs at the (Temporary Collection Blockbased ""map spot"" ID) COLLMS"
4908,PES_NHUCPEL,Number of Census-only Housing Units from the Preliminary Enhanced List
4909,PES_NHUIPEL,Number of Independently Listed Housing Units from the Preliminary Enhanced List
4910,PES_NHUPEL,Number of Total Housing Units from the Preliminary Enhanced List
4826,PES_NICKNAME_CHECK,Determines if household members go by nicknames or other names
13332,PES_NICKNAME_TEXT,Nick name WHO_OTHER_NAME2
4911,PES_NIFI_UUID_SEQ,Unique identifier generated by (Apache NiFi System) NiFi per record within a file or message
4912,PES_NINT,Total Number of Housing Units Selected for Interview
30990,PES_NO_PH_SRVC_ACS_PCT,The percentage of ACS occupied housing units that do not have a working telephone and available service
30991,PES_NO_PLUMB_ACS_PCT,The percentage of all ACS housing units that do not have complete plumbing facilities
4706,PES_NOANSWER_CODE,More info on contact attempt.
13386,PES_NON_ID,This code indicates if the response is  from a Non-ID
30986,PES_NOT_HS_GRAD_ACS_PCT,The percentage of the ACS population aged 25 years and over that are not high school graduates and have not received a diploma or the equivalent
4827,PES_NOTE_TEXT,The case level notes entered by the field representative during the operation
4913,PES_NPINT,Number of Independently Listed Housing Units Selected for Interview
13387,PES_NRFU_RESP,NRFU Response Type Codes to indicate the record/information source
30559,PES_NRFU_RESP_TYPE_HH,Indicates 0 or 1
30560,PES_NRFU_RESP_TYPE_HM,Indicates 0 or 1
30878,PES_NRFU_RESP_TYPE_P,True if it is a proxy response; false otherwise.
30533,PES_NRFU3202,Indicator used to determine if the MAFID was found on NRFU Production Workload. 
30534,PES_NRFU3209,Indicator used to determine if the MAFID was found on NRFU UL Workload. 
30535,PES_NRFU3210,Indicator used to determine if the MAFID was found on NRFU RI Workload.  
30536,PES_NRFU3214,Indicator used to determine if the MAFID was found on NRFU Vacant/Delete for Field Workload. 
30537,PES_NRFU3215,Indicator used to determine if the MAFID was found o NRFU Supplemental Field Work Workload. 
30538,PES_NRFU3216,Indicator used to determine if the MAFID was found on NRFU Occupied Mailing Workload. 
30539,PES_NRFU3217,Indicator used to determine if the MAFID was found on NRFU Vacant/Delete Mailing Workload.  
30540,PES_NRFU3221,Indicator used to determine if the MAFID was found on NRFU Vacant/Delete - With UAA Workload. 
30920,PES_NRFU3501OCC,NRFU3501OCC Indicator for workload 3501 and occupied
30921,PES_NRFU3501VACDEL,Indicator for workload 3501 and vacant or delete
30547,PES_NRFU6010,Event code indicating if a 6.010 event code is found for a MAFID.
30548,PES_NRFU6040,Event code indicating if a 6.040 event code is found for a MAFID.
30549,PES_NRFU7100,Event code indicating if a 7.100 event code is found for a MAFID.
30541,PES_NRFUAR,Indicator used to determine if an address was an administrative record return. 
30545,PES_NRFUER,Indicator used to determine if an address was an enumerator record return. 
30543,PES_NRFUIA,Indicator used to determine if an address was in In-Mover Add. 
30542,PES_NRFUIFA,Indicator used to determine if an address was in Infield Add. 
30544,PES_NRFUIOA,Indicator used to determine if an address was in In-Office Add. 
30879,PES_NRFUMONTH04,True if the month of NRFU return is April (04); false otherwise.
30880,PES_NRFUMONTH05,True if the month of NRFU return is May (05); false otherwise.
30552,PES_NRFUMONTH06,True if the month of NURFU return is June(06); false otherwise.
30553,PES_NRFUMONTH07,True if the month of NRFU return is July(07); false otherwise.
30554,PES_NRFUMONTH08,True if the month of NRFU return is August (08); false otherwise.
30555,PES_NRFUMONTH09,True if the month of NRFU return is September (09); false otherwise.
30556,PES_NRFUMONTH10,True if the month of NRFU return is October (10); false otherwise.
30557,PES_NRFUMONTH11,True if the month of NRFU return is November (11); false otherwise.
30922,PES_NRFUMONTHX,Indicates the month of NRFU return
30546,PES_NRFURI,Indicates if an address was a NRFU Reinter view Return.
31079,PES_NRFUUNV_IND,NRFU Universe Indicator
4914,PES_NSEGSAM,Number of Selected Segments in BCU
13442,PES_NUM_PEAGE_M2,Persons in the GQ with inconsistent age (num_peage_m2>0) 
4779,PES_OA_GEOCODE_ID,Unique numeric ID of geocode entry
4780,PES_OA_SEQ_NUM,PES Other Address Sequence number created by PES PCS; Blank if other address is sample address; Also blank if refused or don't know
4828,PES_OBSERV_RSLTS_CODE,Observation results
30714,PES_OCCAVAIL_CODE,Current occupant available (HUMaRCS)
13388,PES_OCCTEN,Occupancy/Tenure of the Household 
13389,PES_OCCTENMIN,Occupancy/Tenure by Minority Status of the Householder 
4707,PES_OPCODE,PES PCS OP Code.
30961,PES_OPERATION_CODE,A code that identifies Operation Code for Field Division.
4977,PES_ORIGINAL_WRITE_IN,Original raw unformatted write-in
30858,PES_OTHADD_FLAG,"Has Outmover, College, Relative, Military, Job, or GQ Address "
30773,PES_OTHADDFLAGCE_IND,"Has College, Relative, Military, Job, Seasonal, or GQ Address"
4708,PES_OTHER_PLACE1,Determines if anyone stayed any other place often.
30976,PES_OTHR_LANG_ACS_PCT,The percentage of the ACS population aged 5 years and over that speaks a language other than English at home
30881,PES_OUT_OF_SITE_FLAG,Y=geocode not in test site; else blank. The only valid value is 'Y'.
4829,PES_OUTCOME_SUBTYPE,Subtype of the corresponding assigned outcome code.
4742,PES_OUTLRFORCE_IND,The Outlier Force code that specifies options to force the totals of the seasonally adjusted series to be the same as the original series.
30923,PES_OUTLRPRI,Calculated priority for determining which BCUs automatically go to outlier review
4709,PES_OUTM_CNT,Outmovers on Roster Count.
4781,PES_OUTNATION_FLAG,Indicator for geocodes outside of the sample address nation
4043,PES_OVERRIDE,Information Field Regarding Block's Path
13495,PES_P_FIRST_NAME2,PES_P_FIRST_NAME2
13439,PES_PAGEX,Computed Age (based on pre-edited date of birth)
30655,PES_PAM_BF_LNK_ADDC_CNT,Count of total PI additional addresses (inmover and alternate) that were attached to the BFU linked PI person at the end of BFU NULL = Unlinked
30656,PES_PAM_BF_LNK_ALTC_CNT,Count of the total addresses that were attached to the PI person as an alternate address at the end of BFU NULL = Unlinked
30657,PES_PAM_BF_LNK_AUTC_CNT,Count of the number of additional PI addresses attached to the BFU linked person at the end of BFU that were automatically geocoded NULL = Unlinked
30658,PES_PAM_BF_LNK_CLRC_CNT,Count of the number of additional PI addresses that were attached to the BFU link person at the end of BFU that were clerically geocoded  NULL = Unlinked
30774,PES_PAM_BF_LNK_COLL_IND,BFU college address flag (PerMaRCS)
30659,PES_PAM_BF_LNK_DETC_CNT,count of the total addresses that were attached to and subsequently detached from the PI Person prior to PFU NULL = Unlinked
30660,PES_PAM_BF_LNK_INMC_CNT,Count of the total addresses that were attached to the BFU linked PI person as an inmover address at the end of BFU NULL = Unlinked
30775,PES_PAM_BF_LNK_INMV_IND,BFU Inmover address flag (PerMARCS)
30776,PES_PAM_BF_LNK_OUTM_IND,BFU outmover address flag (PerMaRCS)
30777,PES_PAM_BF_LNK_REL_IND,BFU relative address flag (PerMaRCS)
30663,PES_PAM_BLK_GEO_CNT,Count of all additional addresses geocoded to 5 or less blocks currently attached to the Census Person or Linked PI Person.
30664,PES_PAM_CTY_GEO_CNT,Count of all additional addresses geocoded to the county level currently attached to the Census Person or Linked PI Person
30810,PES_PAM_ESI_CODE,ESI as set by PerMaRCS (PerMaRCS)
30665,PES_PAM_FI_ADD_CNT,Count of total additional addresses (inmover and alternate) ever attached to the Census Person or Linked PI Person
30666,PES_PAM_FI_ALT_CNT,Count of the total addresses that are currently attached to the Census Person or Linked PI Person as an alternate address
30667,PES_PAM_FI_CLR_CNT,Count of the number of additional addresses that are currently attached to the Census Person or Linked PI Person that were clerically geocoded
30778,PES_PAM_FI_COLL_IND,FIN college address flag (PerMaRCS)
30668,PES_PAM_FI_DET_CNT,Count of the total addresses that are currently detached from the person
30669,PES_PAM_FI_INMV_CNT,Count of the total addresses that are currently attached to the Census Person or Linked PI Person as an inmover address
30779,PES_PAM_FI_INMVR_IND,FIN inmover address flag (PerMaRCS)
30809,PES_PAM_FI_LNK_RECR_CODE,Recoded Residence Status Code of the PI case for matched E-sample cases (PerMaRCS)
30948,PES_PAM_FI_MIL,Flag to indicate that military address is currently attached to the Census Person or Linked PI Person; Will be in MDR v3.16
30780,PES_PAM_FI_OUTMVR_IND,FIN outmover address flag (PerMaRCS)
30781,PES_PAM_FI_REL_IND,FIN relative address flag (PerMaRCS)
30728,PES_PAM_FI_UND_PPDS_VAL,preproc DS unduped (PerMaRCS)
30729,PES_PAM_FI_UND_PPDW_VAL,preproc DW unduped (PerMaRCS)
30730,PES_PAM_GQDC_DUP_VAL,Number of GQ DC dupe where the E-sample case is the primary (PerMaRCS)
30731,PES_PAM_GQDN_DUP_VAL,Number of GQ DN dupe where the E-sample case is the primary (PerMaRCS)
30732,PES_PAM_GQDSDUPESI2,GQ DS dups Esamp prim non Esamp DUP same block cluster (PerMaRCS)
30733,PES_PAM_GQDSDUPESI3,GQ DS dups Esamp prim surr blk DUP (PerMaRCS)
30734,PES_PAM_GQDSDUPESI4,GQ DS dups Esamp prim outside DUP (PerMaRCS)
30735,PES_PAM_GQDU_DUP_VAL,Number of GQ DU dupe where the E-sample case is the primary (PerMaRCS)
30736,PES_PAM_GQDWDUPESI2,GQ DW dups Esamp prim non Esamp DUP same block cluster (PerMaRCS)
30737,PES_PAM_GQDWDUPESI3,GQ DW dups Esamp prim surr blk DUP (PerMaRCS)
30738,PES_PAM_GQDWDUPESI4,GQ DW dups Esamp prim outside DUP (PerMaRCS)
30739,PES_PAM_HUDC_DUP_VAL,Number of HU DC dupe where the E-sample case is the primary (PerMaRCS)
30740,PES_PAM_HUDN_DUP_VAL,Number of HU DN dupe where the E-sample case is the primary (PerMaRCS)
30741,PES_PAM_HUDSDUPESI1,DS dups Esamp prim Esamp DUP in block cluster (PerMaRCS)
30742,PES_PAM_HUDSDUPESI2,DS dups Esamp prim non Esamp DUP same block cluster (PerMaRCS)
30743,PES_PAM_HUDSDUPESI3,DS dups Esamp prim surr blk DUP (PerMaRCS)
30744,PES_PAM_HUDSDUPESI4,DS dups Esamp prim outside DUP (PerMaRCS)
30745,PES_PAM_HUDU_DUP_VAL,Number of HU DU dupe where the E-sample case is the primary (PerMaRCS)
30746,PES_PAM_HUDWDUPESI1,DU dups Esamp prim Esamp DUP in block cluster (PerMaRCS)
30747,PES_PAM_HUDWDUPESI2,DU dups Esamp prim non Esamp DUP same block cluster (PerMaRCS)
30748,PES_PAM_HUDWDUPESI3,DU dups Esamp prim surr blk DUP (PerMaRCS)
30749,PES_PAM_HUDWDUPESI4,DU dups Esamp prim outside DUP (PerMaRCS)
30782,PES_PAM_KE_IND,Insufficient DSE flag (PerMaRCS)
30670,PES_PAM_MAF_GEO_CNT,Count of all additional addresses currently attached to the Census Person or Linked PI Person that were geocoded to the MAF ID (CID) level
30882,PES_PAM_MATSRCH_A_CODE,Link in PI address alternate search area (PerMaRCS). The only valid value is '1'.
30883,PES_PAM_MATSRCH_I_CODE,Link in PI address inmover search area (PerMaRCS). The only valid value is '1'.
30884,PES_PAM_MATSRCH_N_CODE,Link in PI address nation/site search area (PerMaRCS). The only valid value is '1'.
30885,PES_PAM_MATSRCH_S_CODE,Link in sample search area (PerMaRCS). The only valid value is '1'.
30671,PES_PAM_MULTIBL_CNT,Count of all additional addresses geocoded to 6 or more blocks currently attached to the Census Person or Linked PI Person
30841,PES_PAM_MULTIBL_CNT_CODE,Count of all additional addresses that were geocoded to 6 or more blocks (PerMaRCS)
30672,PES_PAM_OUT_GEO_CNT,Count of all additional addresses geocoded outside of the nation currently attached to the Census Person or Linked PI Person
30673,PES_PAM_PF_ADD_CNT,Count of total PFU additional addresses (inmover and alternate) ever attached to the Census person or Linked PI Person where the address was created after PFU
30674,PES_PAM_PF_ALT_ADD_CNT,Count of the total addresses that were created after PFU that are currently attached to the Census person or Linked PI Person as an Alternate address
30675,PES_PAM_PF_CLR_GEO_CNT,Count of the number of additional PFU addresses that were created after PFU that are currently attached to the Census person or Linked PI Person that were clerically geocoded
30783,PES_PAM_PF_COLL_IND,PFU college address flag (PerMaRCS)
30676,PES_PAM_PF_DET_ADD_CNT,Count of the total addresses that were created before PFU that were ever attached to the Census Person or linked PI Person but are currently detached from both the Census person and the linked PI Person
30677,PES_PAM_PF_IN_ADD_CNT,Count of the total addresses that were created after PFU that are currently attached to the Census person or Linked PI Person as an inmover address
